course,class_number,enrolled,limit,meetingNumber,facilityId,facilityType,facilityDescription,facilityDescriptionShort,facilityGroup,facilityCapacity,buildingCode,room,buildingDescription,buildingDescriptionShort,startTime,endTime,startDate,endDate,monday,tuesday,wednesday,thursday,friday,saturday,sunday,standingMeetingPattern,term,catalogId,classTitle,classNumber,section,sectionEnrollment,Latitude,Longitude
BIOLOGY 1101,17923,25,48,1,JE0040,1B,Jennings Hall,Jennings,False,60,014,040,Jennings Hall 040,JE 040,6:00 pm,8:45 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,BIOLOGY 1101,Introductory Biology,17923,0400,33,39.99673985,-83.0156515
BIOLOGY 1101,17942,11,24,1,JE0070,2A,Jennings Hall,Jennings,False,24,014,070,Jennings Hall 070,JE 070,5:00 pm,7:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1101,Introductory Biology,17942,0401,33,39.99673985,-83.0156515
BIOLOGY 1101,17943,14,24,1,JE0070,2A,Jennings Hall,Jennings,False,24,014,070,Jennings Hall 070,JE 070,6:00 pm,8:45 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1101,Introductory Biology,17943,0402,33,39.99673985,-83.0156515
BIOLOGY 1113.01,17924,374,384,1,IH0100,1C,Independence Hall,Indpndnce,False,727,338,100,Independence Hall 100,IH 100,10:20 am,11:15 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17924,0100,374,40.00035766,-83.01575914
BIOLOGY 1113.01,17948,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,7:30 am,10:15 am,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17948,0101,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17947,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,7:30 am,10:15 am,2025-01-06,2025-04-21,False,False,False,True,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17947,0103,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17949,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,10:30 am,1:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17949,0107,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17957,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,10:30 am,1:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,R,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17957,0109,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17944,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,12:00 pm,2:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17944,0111,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21699,23,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,12:00 pm,2:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21699,0115,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17959,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,12:00 pm,2:45 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,F,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17959,0117,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17950,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,1:30 pm,4:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17950,0121,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17958,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,1:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,R,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17958,0125,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17945,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,3:00 pm,5:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17945,0127,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21689,23,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,3:00 pm,5:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21689,0131,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17951,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,4:30 pm,7:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17951,0139,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17946,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,6:00 pm,8:45 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17946,0145,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17955,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,6:00 pm,8:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17955,0147,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17952,24,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,7:30 pm,10:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17952,0151,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21690,16,24,1,JE0274,2A,Jennings Hall,Jennings,False,26,014,274,Jennings Hall 274,JE 274,7:30 pm,10:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21690,0153,374,39.99673985,-83.0156515
BIOLOGY 1113.01,34588,231,240,1,JE0001,1C,Jennings Hall,Jennings,False,250,014,001,Jennings Hall 001,JE 001,9:10 am,10:05 am,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,34588,0200,374,39.99673985,-83.0156515
BIOLOGY 1113.01,18014,22,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,8:30 am,11:15 am,2025-01-06,2025-04-21,False,False,False,True,False,False,False,R,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,18014,0205,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17953,24,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,12:00 pm,2:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17953,0213,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21700,24,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,11:30 am,2:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21700,0214,374,39.99673985,-83.0156515
BIOLOGY 1113.01,18015,22,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,11:30 am,2:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,F,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,18015,0219,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21664,22,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,1:30 pm,4:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21664,0223,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17954,23,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,3:00 pm,5:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17954,0229,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21665,24,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,2:30 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21665,0235,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17956,24,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,10:00 am,12:45 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17956,0237,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17960,22,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,4:30 pm,7:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17960,0241,374,39.99673985,-83.0156515
BIOLOGY 1113.01,37614,24,24,1,JE0330,2A,Jennings Hall,Jennings,False,26,014,330,Jennings Hall 330,JE 330,6:00 pm,8:45 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,37614,0242,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17931,446,456,1,IH0100,1C,Independence Hall,Indpndnce,False,727,338,100,Independence Hall 100,IH 100,12:45 pm,2:05 pm,2025-01-06,2025-04-21,False,True,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17931,0300,374,40.00035766,-83.01575914
BIOLOGY 1113.01,21682,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 am,10:15 am,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21682,0301,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21712,22,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 am,10:15 am,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21712,0302,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17965,23,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 am,10:15 am,2025-01-06,2025-04-21,False,False,False,True,False,False,False,R,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17965,0303,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21686,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 am,10:15 am,2025-01-06,2025-04-21,False,False,False,False,True,False,False,F,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21686,0305,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21679,23,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,10:30 am,1:15 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21679,0307,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21683,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,10:30 am,1:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21683,0309,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17966,23,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,10:30 am,1:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17966,0311,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21680,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,1:30 pm,4:15 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21680,0313,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21684,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,1:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21684,0315,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17967,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,1:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17967,0317,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17968,23,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,2:30 pm,5:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,R,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17968,0319,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21681,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,4:30 pm,7:15 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,M,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21681,0321,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17963,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,4:30 pm,7:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17963,0323,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21685,23,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,4:30 pm,7:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,W,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21685,0325,374,39.99673985,-83.0156515
BIOLOGY 1113.01,21713,22,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,4:30 pm,7:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,21713,0326,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17969,23,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,5:30 pm,8:15 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,R,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17969,0327,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17961,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 pm,10:15 pm,2025-01-06,2025-04-21,True,False,False,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17961,0329,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17962,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 pm,10:15 pm,2025-01-06,2025-04-21,False,True,False,False,False,False,False,T,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17962,0331,374,39.99673985,-83.0156515
BIOLOGY 1113.01,17964,24,24,1,JE0280,2A,Jennings Hall,Jennings,False,26,014,280,Jennings Hall 280,JE 280,7:30 pm,10:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.01,Biological Sciences: Energy Transfer and Development,17964,0333,374,39.99673985,-83.0156515
BIOLOGY 1113.02,28904,71,72,1,JE0355,1B,Jennings Hall,Jennings,False,100,014,355,Jennings Hall 355,JE 355,8:00 am,9:20 am,2025-01-06,2025-04-21,False,True,False,True,False,False,False,TR,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28904,1000,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28913,4,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,8:00 am,9:50 am,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28913,1001,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28912,7,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,10:20 am,12:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28912,1002,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28911,7,7,1,BI0984,2P,Biological Sciences Building,Bioscience,False,0,276,984,Biological Sciences Bldg 984,BI 984,10:20 am,12:10 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28911,1003,71,39.99649622,-83.02007965
BIOLOGY 1113.02,30684,7,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,12:25 pm,2:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,30684,1004,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28910,7,7,1,BI0984,2P,Biological Sciences Building,Bioscience,False,0,276,984,Biological Sciences Bldg 984,BI 984,12:25 pm,2:15 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28910,1005,71,39.99649622,-83.02007965
BIOLOGY 1113.02,28909,5,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,2:30 pm,4:20 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28909,1006,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28908,5,7,1,BI0984,2P,Biological Sciences Building,Bioscience,False,0,276,984,Biological Sciences Bldg 984,BI 984,2:30 pm,4:20 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28908,1007,71,39.99649622,-83.02007965
BIOLOGY 1113.02,28907,6,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,4:30 pm,6:20 pm,2025-01-06,2025-04-21,False,False,True,False,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28907,1008,71,39.99673985,-83.0156515
BIOLOGY 1113.02,30685,5,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,9:35 am,11:25 am,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,30685,1009,71,39.99673985,-83.0156515
BIOLOGY 1113.02,30686,7,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,1:00 pm,2:50 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,30686,1010,71,39.99673985,-83.0156515
BIOLOGY 1113.02,30687,6,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,3:05 pm,4:55 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,30687,1011,71,39.99673985,-83.0156515
BIOLOGY 1113.02,30688,5,7,1,JE0110,2A,Jennings Hall,Jennings,False,18,014,110,Jennings Hall 110,JE 110,5:20 pm,7:10 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,30688,1012,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28905,24,24,1,JE0270,2A,Jennings Hall,Jennings,False,24,014,270,Jennings Hall 270,JE 270,10:30 am,1:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28905,1100,71,39.99673985,-83.0156515
BIOLOGY 1113.02,28906,24,24,1,JE0270,2A,Jennings Hall,Jennings,False,24,014,270,Jennings Hall 270,JE 270,1:30 pm,4:15 pm,2025-01-06,2025-04-21,False,False,False,False,True,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,28906,1101,71,39.99673985,-83.0156515
BIOLOGY 1113.02,30683,23,24,1,JE0270,2A,Jennings Hall,Jennings,False,24,014,270,Jennings Hall 270,JE 270,10:00 am,12:45 pm,2025-01-06,2025-04-21,False,False,False,True,False,False,False,,Spring 2025,BIOLOGY 1113.02,Biological Sciences: Energy Transfer and Development PLTL,30683,1102,71,39.99673985,-83.0156515
BIOLOGY 1113H,17925,44,66,1,SOE0004,1C,Scott Laboratory,Scott Lab,False,85,148,E004,Scott Lab E004,SO E004,12:40 pm,1:35 pm,2025-01-06,2025-04-21,True,False,True,False,True,False,False,,Spring 2025,BIOLOGY 1113H,Biological Sciences: Energy Transfer and Development,17925,0100,44,40.00231227,-83.01417566
